,Unnamed: 0,Unnamed: 0.1,id_post,id_parent_post,id_article,id_user,created_at,status,headline,body,positive_votes,negative_votes,label_argumentsused,label_discriminating,label_inappropriate,label_offtopic,label_personalstories,label_possiblyfeedback,label_sentimentnegative,label_sentimentneutral,label_sentimentpositive,is_staff,article_path,article_title,article_publishing_date,text,lang,label_negative
83,83,8490,800467,,9574,12263,2016-03-18 13:49:06.493,online,Unsinn,"Ähnlichkeiten gibt es immer und zu allem. Damals hatte man die heutigen Erfahrungen nicht. Den Pöbel gibt es klarerweise immer noch. Aber auch viel mehr Wissende und Vernünftige. Natürlich nicht am Balkan, aber im Westen.  Und dieser bestimmt die Geschehnisse im Rest der Welt, zum Glück.",0,3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International,"Kriegsforscherin: ""Die Welt bewegt sich zurück zur Unordnung""",2016-03-18 05:30:00.000,"Es gibt immer und alle von euch zu wissen, was los ist. Damals hatten wir heute keine Erfahrung. Es ist klar, dass die Menge immer noch existiert. Aber sachkundiger und vernünftiger. Nicht auf dem Balkan, sondern im Westen.  Und es wird glücklicherweise bestimmen, was im Rest der Welt geschieht.",kn,1
84,84,8491,800623,800593.0,9584,18561,2016-03-20 09:08:39.300,online,,"Vielleicht hätten Sie sich auch mal über die Traumata der Überlebenden der Shoa und ihrer Familien informiert, statt hier mal Frankl einzuwerfen, um sich den Anschein der Bildung und Intellektualität zu geben?",2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Kultur/Film/KinoSammelseite/Kino2000,"""Son of Saul"": Mit Saul durch die Hölle und aus ihr heraus",2016-03-18 17:05:51.830," Vielleicht wissen Sie um die Traumata von Überlebenden und ihren Familien in der Shoaa, anstatt Frankle hierher zu werfen, um einen Einblick in Bildung und Intellektualismus zu geben?",kn,1
85,85,8506,806145,,9644,17787,2016-03-21 16:27:05.990,online,,"Offenbar nicht, denn sonst bräuchte man den Empörungsartikel nicht.",0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,Flüchtlingshilfe: Bund will Spenden abkassieren,2016-03-21 07:00:00.000," Ganz klar nicht, denn sonst braucht man keinen Artikel der Wut.",kn,1
86,86,8515,810642,810641.0,9689,26791,2016-03-22 14:03:16.533,online,,"Dass er auf Grund seines schlechten Benehmens die Aufmerksamkeit unserer Gesellschaft erhält, macht ihn aber noch nicht zum Schachgroßmeister. Das ist Selbsterhaltungstrieb auf Kosten anderer. Wie wärs mir: Moralisch schwachsinnig?",1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,dieStandard/diealltag/maennerbekenmtnisse,"Andreas Gabalier: ""Meine Frau bleibt als Mutter zu Hause""",2016-03-22 12:57:15.000," Die Tatsache, dass er die Aufmerksamkeit unserer Gesellschaft wegen seines schlechten Verhaltens bekommt, macht ihn jedoch immer noch nicht zum Schachgroßmeister. Dies ist eine Tendenz zur Selbsterhaltung auf Kosten anderer. Wie wäre es mit mir: Moralisch schwach?",kn,1
87,87,8537,821616,821615.0,9847,4759,2016-03-27 12:43:54.993,online,"Das stimmt schon, aber es ist ein Stellvertreterkrieg zw. den USA und Russland, zw. der Türkei (und den Turkmenen) und Israel und Ägypten (das die Türkei beleidigt hat, indem es Israel quasi-anerkennt und Muslimbrüder zum Tode verurteilt hat), zw.","zw. der Türkei und den KurdInnen im Norden Syriens, des Iraks sowie der Südostürkei, zw. den radikal-islamistischen Milizen der Hisbollah (aus dem Iran und dem Libanon) und den noch wesentlich radikaler-islamistischen Milizen die von Saudiarabien und der Türkei gefördert wurden (Al Nusra, teilweise der IS, teilweise Al Qaida, etc.), zw. einigen (nunmehr sehr wenigen) demokratischen Kräften aus dem ehm. Umfeld der FSA und dem syrischen Regime. 

Jeder hat seine eigenen Interessen und alle haben Blut an den Händen, wenn auch längst nicht alle gleich Schuld haben und verantwortlich sind. Jetzt nun hier nur zu schreiben, dass das alles auf die Kappe der USA ginge, es keinen Bürgerkrieg gebe und alles eine Verschwörung wäre, ist selten dumm.",2,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Nahost/syrien,Syrische Armee eroberte Palmyra zurück,2016-03-27 08:13:53.090,"Das stimmt, aber es ist ein Stellvertreterkrieg zwischen den USA und Russland, der Türkei (und den Turkmenen) und Israel und Ägypten (die die Türkei beleidigt hat, indem sie Israel halb identifiziert und die Muslimbruderschaft hinrichtet), zwischen der Türkei und den Kurden in Nordsyrien, dem Irak und Südchina, den radikalislamischen Milizen (aus dem Iran und dem Libanon) und noch radikaleren islamischen Milizen in Saudi-Arabien. , Teil ISIS, Teil al-Qaida, etc.), einige (jetzt sehr wenige) demokratische Kräfte sind aus Ehm. Umgebung der FSA und des syrischen Regimes.     Jeder hat seine eigenen Interessen und jeder hat Blut in den Händen, auch wenn er gleichermaßen verantwortlich und nicht verantwortlich ist. Es ist alles auf der US-GAP, es gibt keinen Bürgerkrieg und es ist selten, hier zu schreiben, jetzt, da alles eine Verschwörung ist.",kn,1
88,88,8549,823426,,9879,7721,2016-03-29 12:12:00.747,online,,"Irgendwo habe ich gelesen, dass das Model ihn auch frisiert. Vor ein paar hundert Jahren hat man solche Frauen verbrannt.",0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kolumnen/rau,The next First Lady,2016-03-28 17:55:34.140," Irgendwo las ich, dass das Modell ihn einfrierte. Vor ein paar hundert Jahren wurden solche Frauen verbrannt.",kn,1
89,89,8560,826821,826814.0,9918,6688,2016-03-30 10:56:57.790,online,,"als der liebe Gott Hirn verteilt hat, wo waren sie?",1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/Euro2016/GruppeF/Nationalteam,Respektable ÖFB-Niederlage gegen Türkei,2016-03-29 23:05:41.000," Wenn der Gott der Liebe Gehirne verteilte, wo waren sie?",kn,1
90,90,8573,829954,829938.0,9952,10392,2016-03-31 12:52:51.990,online,,"hahahaha der war gut: das Trinkgeld bei DO & CO. wurde vom Restaurantleiter eingesammelt (!) und an seine Betthaserl verteilt ....

Was nun???????",1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Unternehmen/verkehrundkosten/Bahn/oebb,Do & Co löst Catering-Vertrag mit ÖBB auf,2016-03-30 18:31:13.900, Hahahaha Was gut ist: Tipp bei DO &amp; CO. Der Restaurantleiter (!) sammelte und verteilte an sein Bett-Haserl ....    Was nun???????,kn,1
91,91,8585,832856,832853.0,10013,13432,2016-04-01 23:31:07.743,online,,*gääähhhhn*,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Fluchtgeschichten,Flüchtlinge laufen im griechischen Chios Sturm gegen Internierung,2016-04-01 15:55:23.110, *gääähhhhn*,kn,1
92,92,8596,837241,837238.0,10072,22585,2016-04-03 22:52:07.117,online,"sorry, aber","Erdogan gehört zu deiner clique, nicht vergessen :)",4,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Steuer,Riesiges Datenleck enthüllt Offshore-Deals,2016-04-03 21:06:08.850,"Es tut uns leid, aber Erdogan gehört zu Ihrer Gruppe, :) Vergessen",kn,1
93,93,8614,844392,844391.0,10171,4264,2016-04-06 19:17:12.227,online,... Fortsetzung...,"Leider verhält sich der Großteil der Opposition kontraproduktiv. Ein Teil verhält sich leider tatsächlich wie Nazis, der andere Teil versucht, mit markigen Sprüchen Kleingeld zu machen. Beides führt zu nichts, außer dass es Menschen verunsichert oder gar aufhetzt.",0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Panorama/Weltchronik/Uebergriffe_Koeln,Bericht: Landesbehörde wollte Kölner Übergriffe verharmlosen lassen,2016-04-06 11:34:35.000,"... Fortsetzung... Leider ist die Opposition der artundistan. Leider verhält sich ein Teil tatsächlich wie der Nazi, der andere Teil versucht, mit typischen Aussagen kleines Geld zu verdienen. Beides führt zu nichts, außer dass es Menschen unsicher oder induziert macht.",kn,1
94,94,8628,853059,853051.0,10254,12655,2016-04-08 16:10:07.763,online,,haben sie kognitive oder geographische schwierigkeiten? wofür ist syrien jetzt ncoh alles verantwortlich?,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/wien/07Neubau,"Wien: Szenewirt Flatscher sieht Lokale von ""Drogen-Hotspot"" umgeben",2016-04-07 18:35:27.000, Haben sie kognitive oder geografische Schwierigkeiten? Was ist syrien jetzt für Enkoh verantwortlich?,kn,1
95,95,8629,853338,853335.0,10258,1397,2016-04-08 17:13:59.837,online,,"Mit dem Einverständnis des Eigentümers dürfens alles machen.

Aber dazu muss man den schon den Unterschied zwischen meines und deines kennen!!",7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Inland/Parteien/gruen,Ex-Grünen-Politiker Werner-Lobo nach Interview angezeigt,2016-04-07 13:12:10.000," Sie dürfen alles mit Zustimmung des Eigentümers tun.    Aber um dies zu tun, müssen Sie den Unterschied zwischen mir und Ihnen kennen!!",kn,1
96,96,8643,868673,868672.0,10338,14870,2016-04-11 20:07:36.637,online,,"Es geht um SEXISTISCHE Werbung. Tampons werden wohl weiterhin mit Frauen beworben werden, und auch die so liebgewonnenen photogeshoppten Palmers Plakate wird´s wohl weiterhin geben. Macht euch nicht ins Höschen.",1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/deutschland,Zigaretten und Sexismus: Deutsche Regierung plant Werbeverbote,2016-04-09 10:30:33.000," Es geht um sexistische Werbung. Tampons werden wahrscheinlich weiterhin mit Frauen werben, und selbst die beliebten fotogekauften Palmers-Plakate werden es wahrscheinlich weiterhin geben. Gehen Sie nicht zu Ihren Pantis.",kn,1
97,97,8648,871038,871036.0,10358,25093,2016-04-11 22:43:27.403,online,"Und sie negieren, dass Sie Unsinn reden.","Es gibt natürlich keine Haftungserklärung mit der Unterschrift der Landtagsabgeordneten.

Aber es gibt eine mit Haiders Namen. Der war als Finanzlandesrat nämlich der einzige Berechtigte, solche Haftungen einzugehen.",0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Finanzen/Banken/hypoalpeadria,Heta: Kärntner Haftungsrisiko steigt auf neun Milliarden Euro,2016-04-11 17:47:11.000,"Und sie leugnen, dass Sie Unsinn reden. Es gibt keine Haftungserklärung mit der Unterschrift der Mitglieder des Land-Tags.    Aber es gibt einen Namen von Haider. Als Finanzbezirksrat ist er der einzige, der berechtigt ist, solche Verbindlichkeiten zu übernehmen.",kn,1
98,98,8658,875415,875414.0,10405,17167,2016-04-13 17:34:37.360,deleted,K(r)ampfp(r)oster!,"Lehrjahre in Fuschl? Bei einem ""Öser""?",0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/Bundesliga/Regionalliga,Ein Japaner trainiert den SV Horn,2016-04-11 15:27:38.000,"K(R)Ampp(R)Oster! Lehrjahr bei Fushl? Im Fall von ""Öser""?",kn,1
99,99,8667,877777,877776.0,10445,19206,2016-04-13 23:36:59.447,online,,"sie gehen jetzt besser ins ""bett"", morgen ist auch noch ein ""tag""",11,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Livingroom/Gesundheit/KrankheitG/Neurologie,Querschnittgelähmter steuert Hand durch Gedankenkraft,2016-04-13 20:20:41.000," Sie gehen besser ins ""Bett"", ein ""Tag"" auch morgen",kn,1
100,100,8702,894107,894106.0,10674,25046,2016-04-20 14:34:24.330,online,,"@ 1: Horroskop ? 
@ 2: von Ausweichen ist doch überhaupt keine Spur-- sie äußert sich sehr deutlich und eindeutig und für einen BP-Wahlkampf 2016 viel zu oft zu diesem Thema
@dieser Vergleich von Ihnen toppt alles: einfach hirnrissig

Versuchen Sie Ihre ideologische Brille einmal abzunehmen",0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,"Griss: ""Das bringt vielleicht Stimmen, aber den Falschen""",2016-04-20 08:00:00.000," 1: Horoskop ?   2: Es gibt keine Spur von Flucht - es ist sehr klar und eindeutig für bp Wahlkampf im Jahr 2016 zu diesem Thema und oft @dieser Ihr Abbild über alles: einfach versuchen, Ihre ideologische Brille ein für alle Mal auszuziehen.",kn,1
101,101,8728,905121,,10825,3422,2016-04-24 19:38:12.223,online,Eh logisch.,"Das Ergebnis ist exakt was ich in meinem Umfeld prophezeit habe. Ein Kandidat, der das ganze rechte Drittel plus ein paar Proteststimmen  für sich allein hat, und 4 1/2, die sich um die anderen 2/3 raufen. Was sonst hätte herauskommen sollen?
Dass SPÖVP zu blöd waren, gleich VdB und  Griss zu unterstützen und  unbedingt ihre staubigen Ladenhüter verheizen wollten, ist höhere Blödheit. Sogar der St.Pröllener hat den Braten rechtzeitig gerochen (dabei hätte so ein Khol-Ergebnis seinem aufgeblasenen Ego so gut getan...).",12,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kommentare/FoederlSchmid,Präsidentenwahl: Ein blauer Erdrutschsieg,2016-04-24 17:00:51.000,"Eh logisch. Das Ergebnis ist genau das, was ich mir in meiner Umgebung vorgestellt habe. Ein Kandidat mit dem gesamten rechten Drittel und einigen Proteststimmen wird für sich selbst stimmen, und 4 1/2 werden die anderen 2/3 antreten. Was sollte noch herauskommen?  Es ist höchst dumm, dass die SPÖ ZU dumm war, VDB und Gris zu unterstützen und verzweifelt ihre staubigen Ladenbesitzer aufheizen wollte. Sogar St. Pröllener roch gebraten in der Zeit (so ein Khol-Ergebnis hätte sein geschwollenes Ego so gut gemacht...).",kn,1
102,102,8733,909257,909256.0,10853,17952,2016-04-25 18:47:31.953,online,,"naja, und an einem Freispruch für eines der Krebsgeschwüre der rechtskonservativen Regierungszeit, dem Ex-FP-Politiker Ing. Maischberger, war aber weder rot noch schwarz interessiert, rot aber natürlich am allerwenigsten ...",1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik,Meischberger-Prozess: Beschwerde gegen Freisprüche,2016-04-25 14:11:41.000," Nun, und Ying Myshberger, ein ehemaliger FP-Politiker, der zu den Krebsarten der rechtskonservativen Regierung gehört, interessierte sich nicht für Rot oder Schwarz, sondern zumindest für Rot...",kn,1
103,103,8748,921399,921398.0,10953,3935,2016-04-28 21:53:34.493,deleted,,Was Sie verzapfen ist lächerlich.,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Parteien/fp,Nach Anti-FPÖ-Tafel: Blaue Anzeige für Kaffeehausbesitzerin,2016-04-27 14:11:52.000," Es ist lächerlich, dass Sie tippen.",kn,1
104,104,8762,924698,,11029,159,2016-05-01 12:08:17.857,online,,"Mir doch egal, ob du das glaubst...
Aber wieder typisch für die, die ausser sudern und schimpfen nix zusammenbringen.",0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht,Verbilligte VOR-Tickets für Flüchtlinge eingestellt,2016-04-29 17:32:51.000," Es ist mir egal, ob du es glaubst...  Aber wieder aus heiterem Himmel ist es typisch für diejenigen, die spotten und schimpfen, dass nichts zusammengebracht wird.",kn,1
105,105,8769,926234,926233.0,11050,9932,2016-04-30 21:03:58.533,online,1) Wir sind nicht per Du.,"2) Wenn im Duden ""süddeutsch, österreichisch"" steht, bedeutet das: ""eingebürgerter Fehler südlich des Weißwurstäquators"".
3) Wenn man leicht ""genervt"" ist, empfiehlt es sich, keine Postings zu lesen.",5,20,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Webvermischtes,Warum McLaren teure Sportwägen mit Steinzeit-Laptops wartet,2016-04-30 09:39:53.000,"1) Wir sind nicht von Ihnen. 2) Wenn Duden ""Süddeutsch, Österreichisch"" sagt, bedeutet das: ""Natürlicher Fehler südlich des Weißwurstäquators"".  3) Wenn Sie ein wenig ""irritiert"" sind, wird empfohlen, keine Beiträge zu lesen.",kn,1
106,106,8831,949976,949974.0,11332,7386,2016-05-09 20:11:14.037,online,,"Was schreiben Sie da?? Belgien hat einen Muslimenanteil von nicht einmal 4%!!
Informieren Sie sich, bevor Sie so einen Stuss posten.",8,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/Belgien,"Belgien: IS-Terrorist gestand Enthauptung, bleibt aber auf freiem Fuß",2016-05-09 18:50:46.000," Was schreiben Sie?? Belgien hat einen muslimischen Anteil von weniger als 4%!!  Prüfen Sie, bevor Sie einen solchen Stolperstein posten.",kn,1
107,107,8849,956972,956970.0,11448,19368,2016-05-12 16:05:41.460,online,"Ad 2. Prinzipiell Fälle, wo sich die Linken exponiert haben und zu weit gegangen sind","Tier""schützer""? - eher Sachbeschädiger und Geschäftsstörer, 
der Puber ist sowieso ein verrückter Schmierfink, mit Kunst oder Kreativität hat das nichts zu tun, Ist genauso kreativ wie ein Hund der an einen baum pinkelt um zu markieren.
Der Josef S. war meines Wissens nach der Mistkübelwerfer",0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/sicherheit,Sobotka will strengere Regeln gegen Kriminalität,2016-05-12 11:14:11.520,"Anzeige 2. Hat sich die Linke unter philosophischen Umständen entblößt und tierisch ""Beschützer"" zu weit gegangen? - Schäden und Betriebsstörungen, der Tumor irgendwie verrückt Glättefink, mit Kunst oder Kreativität hat es nichts zu tun, kreativ wie ein Hund pinkeln auf einem Baum zu identifizieren.  Joseph S. Soweit ich weiß, nach dem Schrott-Eimerwerfer",kn,1
108,108,8897,977071,,11700,13459,2016-05-20 01:21:19.900,online,Weihbischof Blaun?,,7,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/ipokirche,Salzburgs Weihbischof Laun empfiehlt Hofer,2016-05-19 14:23:06.000,Weihbischof Blaine? ,kn,1
109,109,8906,978135,978132.0,11720,25421,2016-05-20 16:37:14.480,deleted,Alukappe aufsetzen ...,... dann werden sie sich gleich besser fühlen. Versprochen.,3,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Weltchronik/Flugkatastrophen,Egypt Air: Französische Luftfahrtbehörde bestätigt Rauchalarm,2016-05-20 06:24:42.110,Tragen einer Aluminiumkappe ... Dann werden sie besser sein. Versprochen.,kn,1
110,110,8918,981180,981179.0,11758,18918,2016-05-21 18:43:30.193,online,copy and paste. so kennen wir euch.,,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi/Wahlkampfreportagen,"Norbert Hofer, das Chamäleon",2016-05-20 21:01:04.320,Kopieren und Einfügen. Woher kennen wir Sie? ,kn,1
111,111,8940,990831,990830.0,11883,6395,2016-05-25 16:35:39.053,online,,"Ich wäre an einem guten Nebenverdienst nicht uninteressiert. Da Sie binnen weniger Tage schon ein paar hundert Postings geschrieben haben, und zwar mit eindeutiger Tendenz, meine Frage an Sie: Wieviel bezahlt die FPÖ für Kampfpostings?",19,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi/ErgebnisseBP,Wahlkarten: Unregelmäßigkeiten in vier Kärntner und einem steirischen Bezirk angezeigt,2016-05-25 11:24:05.070," Ich interessiere mich nicht für gute Nebengehälter. Da Sie in wenigen Tagen bereits ein paar hundert Postings mit klarem Instinkt geschrieben haben, lautet meine Frage an Sie: Wie viel zahlt die FPÖ für Kriegspostings?",kn,1
112,224,3247,6015,6014.0,94,28638,2015-06-02 14:21:36.867,online,,"Weil es dein meisten Leuten verständlicherweise vollkommen egal ist, was die Gesellschaft oder jede andere dahergelaufene Diskursgruppe von ihnen hält.",2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Games/Berufsspieler,"Sexistischer Shitstorm gegen ""Fifa 16"": Ein Eigentor für die Spieler",2015-06-02 11:11:03.000," Weil Menschen von Leuten ausgetrickst werden, die sich keine Sorgen darüber machen, was Leute denken oder andere Gruppen über sie sprechen.",mi,1
113,225,3285,9724,9721.0,140,9920,2015-06-03 12:20:29.250,online,,"Gabalier?
Künstler?
Bruahahaha!",5,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kommentare/Sulzbacher,Festplattenabgabe: Gabalier bekommt nun Geld für Urlaubsfotos,2015-06-03 09:47:45.000, Apiripiri?  künstler?  Friedhof!,mi,1
114,226,3384,13076,,164,12465,2015-06-04 07:44:08.280,online,Es sind immer dieselben bigotten verlogenen Berufsheilige,"die mit ihren eigenen sexuellen - mitunter kranken und unmoralischen - Phantasien nicht zurecht kommen und genau aus diesem Grund alles was anders ist verteufeln. 

Peinlich und nicht zeitgemäß",4,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/deutschland,Homophobie: Empörung über Regierungschefin des Saarlandes,2015-06-03 18:27:52.000,"Sie sind wie heilige wissenschaftliche Experten, die nicht in der Lage sind, ihre eigene Antike - manchmal krank, schlecht - Brille nierst und prahlen, dass alles in dieser Frage anders ist.     Tat und alt",mi,1
115,227,3405,14677,14671.0,208,31144,2015-06-05 16:09:35.303,online,ich sag jetzt mal,"Sie sind nicht das Problem, das Problem sind die 25 - 30% Wählerinnen und Wähler, die potentiell die Effen wählen.

Selbst wenn es eine Partei voller Pilze, Van der Bellens und Koglers gäbe, die würden die nicht wählen, stattdessen würde höchstens eine Umverteilung innerhalb der restlichen 75 - 70% stattfinden.

Aber im übrigen: ich für meinen Teil wähle schlichtweg das geringste Übel, und auch wenn mir einiges nicht passt bei den Grünen, aber da sind sie für mich immer noch bei weitem das kleinste Übel.",0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Web/Netzpolitik/ITueberwachung,Pilz legt in Paris von BND angezapfte französische Leitungen offen,2015-06-05 10:59:34.000,"Ich sage jetzt, dass Sie nicht das Problem sind, das Problem ist, dass 25 bis 30% der Wähler, die für Curry stimmen könnten.    Obwohl es eine Gruppe von Rubinpilzen gab, gaben Van der Bellens und Koglers nicht ihre Stimme, aber die Mehrheit der Konsolidierung blieb bei 75-70%.    Aber auf dem Wege: mein Platz, ich wähle das geringste Böse, auch wenn ich mich nicht an den Mündern erfreue, sie sind einem kleinen Übel für mich am nächsten.",mi,1
116,228,3465,18390,,285,29361,2015-06-07 22:28:16.003,online,so ein psycho,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/wien,"Schuldspruch gegen Wiener Anwalt, der Neunjähriger den Arm brach",2015-06-02 13:38:43.000,wahrscheinliche Krankheit ,mi,1
117,229,3641,28278,,469,29633,2015-06-12 02:21:40.147,online,Wie oft noch?,"Wann kapiert der letzte der roten Gfrieser, das mit der ÖVP kein Land zu machen ist?
Jede Wahl verlieren, aber danach immer mehr und bessere Posten. Die SPÖ medial prügeln als Wirtschaftsdeppen, aber in einer Nacht alleine bei den Bayern mal schnell 18 Miliarden versenken. Danach krank sein, und bei der schwarzen Mafia RAIFFEISEN als  Farina und Finis Feinste Vorstandssprecher (LLI).
Was opfert diese SPÖ noch alles für einige Tage an der Macht?
Also wenn nicht mal bald eine andere Politik kommt, ist der letzte Wähler noch bereit die ""Barbabas"" zu wählen als die ehemals zwei Großparteien.",8,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundeslaender/Steiermark,Schwarz-Rot in der Steiermark: Schützenhöfer weist Erpressungsvorwürfe zurück,2015-06-11 09:00:11.820,"Wie oft noch? Wo wird das Ende des roten Japans, das mit der ÖVP als Land nicht gebaut werden kann?  Alle Stimmen verloren, aber danach gab es noch viel mehr Posten. Die SPÖ wird in den Medien als Ente der Wirtschaftstätigkeit geschlagen, aber in einer Nacht nur mit Unique sanken sie schnell 18 Milliarden. Danach starb er mit einem schwarzen Präzedenzfall raIFFEISEN, als Direktor für Farina und Finis Chief Executive (LLI).  Was ist diese SPÖ noch für ein paar Tage an der Macht reduziert?  Wenn also eine andere Politik nicht früh kommt, wollen die letzten Wähler in den letzten beiden großen Parteien noch über ""Paapa"" abstimmen.",mi,1
118,230,3790,54968,54966.0,807,7800,2015-06-22 08:42:28.987,online,,"Nicht jede Vereifachung, erfasst den dahinter liegende Sinn. Sie sollten diese Stilart noch ein wenig ueben (aber bitte nicht hier)",2,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,daStandard/daBildung,Junge Migranten: Alles Machos?,2015-06-22 05:30:00.000," Jeder Mann, der ein Verbrechen bläst, das die Bedeutung hinter ihm einfängt. Sie müssen einen kleinen Teil dieses Stils hinzufügen (aber bitte nicht hier sein)",mi,1
119,231,3793,56099,,813,9571,2015-06-22 12:59:55.160,deleted,"first gallant south carolina nobly made the stand,","then came alabama and took her by the hand ...

das ist nicht die fahne der konföderation, aber das ist wohl den meisten der beteiligten schwätzer relativ egal ...

mfg",0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Panorama/Weltchronik/Charleston,Bluttat in Charleston: Streit um Südstaaten-Flagge entbrannt,2015-06-22 09:41:04.000,"das große Mehl im Süden diente zuerst der Rolle, dann schwärmte sie und sie in der Hand...    Dies ist nicht die Jack Of Disk, aber das ist wahrscheinlich nicht das Problem mit den meisten Gesprächen, die in...    Mfg",mi,1
120,232,4118,71694,71693.0,1089,11228,2015-06-30 12:12:24.437,online,,ja die meisten f-fanboys sind sich auch nicht ganz bewusst wovon sie da fan sind...,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Gesellschaft/bettelverbot_neu,Erster Einspruch gegen Bettelstrafen in Salzburg,2015-06-29 12:52:37.000," Ja, die meisten Namen und das Glück des wh-fanboys sind nicht wirklich bekannt für das, was sie wollen...",mi,1
121,233,4120,72051,72050.0,1093,25977,2015-06-29 14:44:19.763,online,Sie regen sich auch...,"...sicher ueber die Hetze der FPOe auf. Wenn ja, wuerde ich mich einmal vor den Spiegel stellen.",2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/fsmisik,Wie atemberaubender Dilettantismus Europa an den Abgrund führt,2015-06-28 17:00:00.000,"Sie genossen auch... ... für den Tränen der FPÖ. Wenn ja, hätte ich die Vorderseite des Spiegels getroffen.",mi,1
122,234,4540,117952,117949.0,1632,18984,2015-07-14 18:13:47.700,online,,"Tja, wenn die Kleine Zeitung das sagt!! Wäre auch ihr letzter Blödsinn gewesen, hätte sie am Ende gemeint, dass Frau Heinisch-Hosek die beste Ministerin ist.",0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Parteien/fp,Zeitung: Kickl wird illegale Parteifinanzierung vorgeworfen,2015-07-14 11:44:44.920," Zusätzlich, wenn der alte Kamin sagt!! Wenn es seine letzte Besonnenheit war, sagte er mir immer, dass Heinisch-Hosek der beste Ministerpräsident sei.",mi,1
